Kod;Nazwa;Artykuły spożywcze;Rok;Wartosc;Jednostka miary;Atrybut
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2004;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2005;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2006;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2007;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2008;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2009;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2010;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2011;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2012;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2013;-;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2014;1,90;kg; 
6220000000;POMORSKIE;wędliny i inne przetwory mięsne;2015;1,91;kg; 
6220000000;POMORSKIE;wędliny;2003;-;kg; 
6220000000;POMORSKIE;wędliny;2004;-;kg; 
6220000000;POMORSKIE;wędliny;2005;-;kg; 
6220000000;POMORSKIE;wędliny;2006;-;kg; 
6220000000;POMORSKIE;wędliny;2007;-;kg; 
6220000000;POMORSKIE;wędliny;2008;-;kg; 
6220000000;POMORSKIE;wędliny;2009;-;kg; 
6220000000;POMORSKIE;wędliny;2010;-;kg; 
6220000000;POMORSKIE;wędliny;2011;-;kg; 
6220000000;POMORSKIE;wędliny;2012;-;kg; 
6220000000;POMORSKIE;wędliny;2013;1,90;kg; 
6220000000;POMORSKIE;wędliny;2014;-;kg; 
6220000000;POMORSKIE;wędliny;2015;-;kg; 
6220000000;POMORSKIE;ryby;2003;0,48;kg; 
6220000000;POMORSKIE;ryby;2004;0,49;kg; 
6220000000;POMORSKIE;ryby;2005;0,49;kg; 
6220000000;POMORSKIE;ryby;2006;0,43;kg; 
6220000000;POMORSKIE;ryby;2007;0,45;kg; 
6220000000;POMORSKIE;ryby;2008;0,43;kg; 
6220000000;POMORSKIE;ryby;2009;0,41;kg; 
6220000000;POMORSKIE;ryby;2010;0,41;kg; 
6220000000;POMORSKIE;ryby;2011;0,39;kg; 
6220000000;POMORSKIE;ryby;2012;0,40;kg; 
6220000000;POMORSKIE;ryby;2013;-;kg; 
6220000000;POMORSKIE;ryby;2014;-;kg; 
6220000000;POMORSKIE;ryby;2015;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2003;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2004;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2005;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2006;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2007;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2008;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2009;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2010;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2011;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2012;-;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2013;0,33;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2014;0,30;kg; 
6220000000;POMORSKIE;ryby i owoce morza;2015;0,30;kg; 
6220000000;POMORSKIE;mleko świeże;2003;-;l; 
6220000000;POMORSKIE;mleko świeże;2004;-;l; 
6220000000;POMORSKIE;mleko świeże;2005;4,52;l; 
6220000000;POMORSKIE;mleko świeże;2006;4,13;l; 
6220000000;POMORSKIE;mleko świeże;2007;4,00;l; 
6220000000;POMORSKIE;mleko świeże;2008;3,91;l; 
6220000000;POMORSKIE;mleko świeże;2009;3,55;l; 
6220000000;POMORSKIE;mleko świeże;2010;3,88;l; 
6220000000;POMORSKIE;mleko świeże;2011;3,63;l; 
6220000000;POMORSKIE;mleko świeże;2012;3,66;l; 
6220000000;POMORSKIE;mleko świeże;2013;3,48;l; 
6220000000;POMORSKIE;mleko świeże;2014;3,36;l; 
6220000000;POMORSKIE;mleko świeże;2015;3,13;l; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2003;-;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2004;-;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2005;0,73;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2006;0,84;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2007;0,88;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2008;0,84;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2009;0,88;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2010;0,99;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2011;0,99;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2012;0,93;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2013;-;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2014;-;kg; 
6220000000;POMORSKIE;jogurty i napoje mleczne;2015;-;kg; 
6220000000;POMORSKIE;jogurty;2003;-;kg; 
6220000000;POMORSKIE;jogurty;2004;-;kg; 
6220000000;POMORSKIE;jogurty;2005;-;kg; 
6220000000;POMORSKIE;jogurty;2006;-;kg; 
6220000000;POMORSKIE;jogurty;2007;-;kg; 
6220000000;POMORSKIE;jogurty;2008;-;kg; 
6220000000;POMORSKIE;jogurty;2009;-;kg; 
6220000000;POMORSKIE;jogurty;2010;-;kg; 
6220000000;POMORSKIE;jogurty;2011;-;kg; 
6220000000;POMORSKIE;jogurty;2012;-;kg; 
6220000000;POMORSKIE;jogurty;2013;0,60;kg; 
6220000000;POMORSKIE;jogurty;2014;0,59;kg; 
6220000000;POMORSKIE;jogurty;2015;0,61;kg; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2003;5,63;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2004;5,35;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2005;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2006;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2007;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2008;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2009;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2010;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2011;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2012;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2013;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2014;-;l; 
6220000000;POMORSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2015;-;l; 
6220000000;POMORSKIE;sery i twarogi;2003;0,90;kg; 
6220000000;POMORSKIE;sery i twarogi;2004;0,91;kg; 
6220000000;POMORSKIE;sery i twarogi;2005;0,91;kg; 
6220000000;POMORSKIE;sery i twarogi;2006;0,96;kg; 
6220000000;POMORSKIE;sery i twarogi;2007;0,96;kg; 
6220000000;POMORSKIE;sery i twarogi;2008;0,93;kg; 
6220000000;POMORSKIE;sery i twarogi;2009;0,95;kg; 
6220000000;POMORSKIE;sery i twarogi;2010;0,96;kg; 
6220000000;POMORSKIE;sery i twarogi;2011;1,01;kg; 
6220000000;POMORSKIE;sery i twarogi;2012;0,99;kg; 
6220000000;POMORSKIE;sery i twarogi;2013;0,90;kg; 
6220000000;POMORSKIE;sery i twarogi;2014;0,85;kg; 
6220000000;POMORSKIE;sery i twarogi;2015;0,86;kg; 
6220000000;POMORSKIE;jaja;2003;14,07;szt.; 
6220000000;POMORSKIE;jaja;2004;14,73;szt.; 
6220000000;POMORSKIE;jaja;2005;14,60;szt.; 
6220000000;POMORSKIE;jaja;2006;13,04;szt.; 
6220000000;POMORSKIE;jaja;2007;12,76;szt.; 
6220000000;POMORSKIE;jaja;2008;12,26;szt.; 
6220000000;POMORSKIE;jaja;2009;12,29;szt.; 
6220000000;POMORSKIE;jaja;2010;11,68;szt.; 
6220000000;POMORSKIE;jaja;2011;11,20;szt.; 
6220000000;POMORSKIE;jaja;2012;10,83;szt.; 
6220000000;POMORSKIE;jaja;2013;10,28;szt.; 
6220000000;POMORSKIE;jaja;2014;10,36;szt.; 
6220000000;POMORSKIE;jaja;2015;10,08;szt.; 
6220000000;POMORSKIE;oleje i tłuszcze;2003;1,52;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2004;1,57;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2005;1,53;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2006;1,40;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2007;1,31;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2008;1,33;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2009;1,32;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2010;1,25;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2011;1,24;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2012;1,22;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2013;1,16;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2014;1,14;kg; 
6220000000;POMORSKIE;oleje i tłuszcze;2015;1,10;kg; 
6220000000;POMORSKIE;owoce;2003;3,83;kg; 
6220000000;POMORSKIE;owoce;2004;3,67;kg; 
6220000000;POMORSKIE;owoce;2005;3,68;kg; 
6220000000;POMORSKIE;owoce;2006;3,75;kg; 
6220000000;POMORSKIE;owoce;2007;3,47;kg; 
6220000000;POMORSKIE;owoce;2008;3,52;kg; 
6220000000;POMORSKIE;owoce;2009;3,70;kg; 
6220000000;POMORSKIE;owoce;2010;3,37;kg; 
6220000000;POMORSKIE;owoce;2011;3,28;kg; 
6220000000;POMORSKIE;owoce;2012;3,39;kg; 
6220000000;POMORSKIE;owoce;2013;3,41;kg; 
6220000000;POMORSKIE;owoce;2014;3,59;kg; 
6220000000;POMORSKIE;owoce;2015;3,58;kg; 
6220000000;POMORSKIE;warzywa;2003;11,46;kg; 
6220000000;POMORSKIE;warzywa;2004;10,97;kg; 
6220000000;POMORSKIE;warzywa;2005;11,24;kg; 
6220000000;POMORSKIE;warzywa;2006;9,99;kg; 
6220000000;POMORSKIE;warzywa;2007;9,92;kg; 
6220000000;POMORSKIE;warzywa;2008;9,66;kg; 
6220000000;POMORSKIE;warzywa;2009;9,60;kg; 
6220000000;POMORSKIE;warzywa;2010;9,52;kg; 
6220000000;POMORSKIE;warzywa;2011;9,05;kg; 
6220000000;POMORSKIE;warzywa;2012;8,21;kg; 
6220000000;POMORSKIE;warzywa;2013;8,13;kg; 
6220000000;POMORSKIE;warzywa;2014;8,08;kg; 
6220000000;POMORSKIE;warzywa;2015;7,92;kg; 
6220000000;POMORSKIE;ziemniaki;2003;-;kg; 
6220000000;POMORSKIE;ziemniaki;2004;-;kg; 
6220000000;POMORSKIE;ziemniaki;2005;-;kg; 
6220000000;POMORSKIE;ziemniaki;2006;-;kg; 
6220000000;POMORSKIE;ziemniaki;2007;-;kg; 
6220000000;POMORSKIE;ziemniaki;2008;-;kg; 
6220000000;POMORSKIE;ziemniaki;2009;-;kg; 
6220000000;POMORSKIE;ziemniaki;2010;-;kg; 
6220000000;POMORSKIE;ziemniaki;2011;-;kg; 
6220000000;POMORSKIE;ziemniaki;2012;-;kg; 
6220000000;POMORSKIE;ziemniaki;2013;-;kg; 
6220000000;POMORSKIE;ziemniaki;2014;-;kg; 
6220000000;POMORSKIE;ziemniaki;2015;3,44;kg; 
6220000000;POMORSKIE;cukier;2003;1,28;kg; 
6220000000;POMORSKIE;cukier;2004;1,30;kg; 
6220000000;POMORSKIE;cukier;2005;1,25;kg; 
6220000000;POMORSKIE;cukier;2006;1,19;kg; 
6220000000;POMORSKIE;cukier;2007;1,03;kg; 
6220000000;POMORSKIE;cukier;2008;1,06;kg; 
6220000000;POMORSKIE;cukier;2009;1,03;kg; 
6220000000;POMORSKIE;cukier;2010;0,95;kg; 
6220000000;POMORSKIE;cukier;2011;0,85;kg; 
6220000000;POMORSKIE;cukier;2012;0,85;kg; 
6220000000;POMORSKIE;cukier;2013;0,81;kg; 
6220000000;POMORSKIE;cukier;2014;0,82;kg; 
6220000000;POMORSKIE;cukier;2015;0,85;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2003;9,03;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2004;8,81;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2005;8,47;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2006;8,14;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2007;7,82;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2008;7,35;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2009;6,97;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2010;6,86;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2011;6,37;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2012;6,30;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2013;6,07;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2014;5,60;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo i produkty zbożowe;2015;5,43;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2013;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2014;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;pieczywo;2015;3,41;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2003;6,23;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2004;5,86;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2005;6,13;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2006;6,08;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2007;6,11;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2008;6,02;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2009;5,86;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2010;5,84;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2011;5,54;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2012;5,61;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2013;5,46;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2014;5,56;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso;2015;5,45;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2013;3,07;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2014;3,21;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe;2015;3,21;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2013;1,41;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2014;1,52;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mięso surowe drobiowe;2015;1,51;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2013;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2014;2,06;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny i inne przetwory mięsne;2015;1,97;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2013;2,11;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2014;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;wędliny;2015;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2003;0,59;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2004;0,52;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2005;0,56;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2006;0,52;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2007;0,53;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2008;0,60;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2009;0,60;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2010;0,59;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2011;0,47;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2012;0,51;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2013;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2014;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby;2015;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2013;0,41;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2014;0,36;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;ryby i owoce morza;2015;0,34;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2003;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2004;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2005;4,77;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2006;4,24;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2007;4,33;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2008;3,88;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2009;3,86;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2010;3,88;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2011;3,82;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2012;3,68;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2013;3,54;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2014;3,32;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko świeże;2015;3,31;l; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2005;0,56;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2006;0,58;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2007;0,74;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2008;0,76;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2009;0,79;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2010;0,86;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2011;0,71;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2012;0,75;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2013;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2014;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty i napoje mleczne;2015;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2003;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2004;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2005;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2006;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2007;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2008;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2009;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2010;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2011;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2012;-;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2013;0,53;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2014;0,49;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;jogurty;2015;0,48;kg; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2003;5,78;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2004;5,59;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2005;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2006;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2007;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2008;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2009;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2010;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2011;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2012;-;l; 
6280000000;WARMIŃSKO-MAZURSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2013;-;l; 
